Label	Type	Frame	Begin	End	Mutation	Gene	Product	Score	COGs	COGclassID	ClassDescription	COGprocess
ECK3311	CDS	+3	3453600	3454415	no	gspC	general secretory pathway component, cryptic	53	COG0265	O	Posttranslational modification, protein turnover, chaperones	CELLULAR PROCESSES AND SIGNALING
ECK3312	CDS	+1	3454399	3456351	no	gspD	general secretory pathway component, cryptic	631	COG1450	N	Cell motility	CELLULAR PROCESSES AND SIGNALING
ECK3312	CDS	+1	3454399	3456351	no	gspD	general secretory pathway component, cryptic	631	COG1450	U	Intracellular trafficking, secretion, and vesicular transport	CELLULAR PROCESSES AND SIGNALING
ECK3313	CDS	+1	3456361	3457842	no	gspE	general secretory pathway component, cryptic	469	COG2804	N	Cell motility	CELLULAR PROCESSES AND SIGNALING
ECK3313	CDS	+1	3456361	3457842	no	gspE	general secretory pathway component, cryptic	469	COG2804	U	Intracellular trafficking, secretion, and vesicular transport	CELLULAR PROCESSES AND SIGNALING
ECK3314	CDS	+3	3457839	3459035	no	gspF	general secretory pathway component, cryptic	398	COG1459	N	Cell motility	CELLULAR PROCESSES AND SIGNALING
ECK3314	CDS	+3	3457839	3459035	no	gspF	general secretory pathway component, cryptic	398	COG1459	U	Intracellular trafficking, secretion, and vesicular transport	CELLULAR PROCESSES AND SIGNALING
ECK3315	CDS	+3	3459045	3459482	no	gspG	pseudopilin, cryptic, general secretion pathway	145	COG2165	N	Cell motility	CELLULAR PROCESSES AND SIGNALING
ECK3315	CDS	+3	3459045	3459482	no	gspG	pseudopilin, cryptic, general secretion pathway	145	COG2165	U	Intracellular trafficking, secretion, and vesicular transport	CELLULAR PROCESSES AND SIGNALING
ECK3316	CDS	+1	3459490	3459999	no	gspH	putative general secretory pathway component, cryptic	169	COG2165	N	Cell motility	CELLULAR PROCESSES AND SIGNALING
ECK3316	CDS	+1	3459490	3459999	no	gspH	putative general secretory pathway component, cryptic	169	COG2165	U	Intracellular trafficking, secretion, and vesicular transport	CELLULAR PROCESSES AND SIGNALING
ECK3317	CDS	+3	3459996	3460373	no	gspI	general secretory pathway component, cryptic	110	COG2165	N	Cell motility	CELLULAR PROCESSES AND SIGNALING
ECK3317	CDS	+3	3459996	3460373	no	gspI	general secretory pathway component, cryptic	110	COG2165	U	Intracellular trafficking, secretion, and vesicular transport	CELLULAR PROCESSES AND SIGNALING
ECK3318	CDS	+1	3460366	3460953	no	gspJ	putative general secretory pathway component, cryptic	192	COG4795	U	Intracellular trafficking, secretion, and vesicular transport	CELLULAR PROCESSES AND SIGNALING
ECK3319	CDS	+2	3460946	3461929	no	gspK	general secretory pathway component, cryptic	296	COG3156	U	Intracellular trafficking, secretion, and vesicular transport	CELLULAR PROCESSES AND SIGNALING
ECK3320	CDS	+1	3461944	3463107	no	gspL	general secretory pathway component, cryptic	338	COG3297	U	Intracellular trafficking, secretion, and vesicular transport	CELLULAR PROCESSES AND SIGNALING
ECK3322	CDS	+2	3463565	3464242	no	gspO	bifunctional prepilin leader peptidase and methylase	213	COG1989	N	Cell motility	CELLULAR PROCESSES AND SIGNALING
ECK3322	CDS	+2	3463565	3464242	no	gspO	bifunctional prepilin leader peptidase and methylase	213	COG1989	O	Posttranslational modification, protein turnover, chaperones	CELLULAR PROCESSES AND SIGNALING
ECK3322	CDS	+2	3463565	3464242	no	gspO	bifunctional prepilin leader peptidase and methylase	213	COG1989	U	Intracellular trafficking, secretion, and vesicular transport	CELLULAR PROCESSES AND SIGNALING
ECK3323	CDS	-3	3464271	3464747	no	bfr	bacterioferritin, iron storage and detoxification protein	158	COG2193	P	Inorganic ion transport and metabolism	METABOLISM
ECK3324	CDS	-1	3464819	3465013	no	bfd	bacterioferritin-associated ferredoxin	57	COG2906	P	Inorganic ion transport and metabolism	METABOLISM
ECK3325	CDS	-1	3465182	3467875	no	chiA	periplasmic endochitinase	82	COG3979	R	General function prediction only	POORLY CHARACTERIZED
ECK3326	CDS	-1	3468167	3469351	no	tufA	protein chain elongation factor EF-Tu (duplicate of tufB)	393	COG0050	J	Translation, ribosomal structure and biogenesis	INFORMATION STORAGE AND PROCESSING
ECK3327	CDS	-3	3469422	3471536	no	fusA	protein chain elongation factor EF-G, GTP-binding	704	COG0480	J	Translation, ribosomal structure and biogenesis	INFORMATION STORAGE AND PROCESSING
ECK3328	CDS	-3	3471564	3472103	no	rpsG	30S ribosomal subunit protein S7	179	COG0049	J	Translation, ribosomal structure and biogenesis	INFORMATION STORAGE AND PROCESSING
ECK3329	CDS	-3	3472200	3472574	no	rpsL	30S ribosomal subunit protein S12	124	COG0048	J	Translation, ribosomal structure and biogenesis	INFORMATION STORAGE AND PROCESSING
ECK3330	CDS	-1	3472700	3472987	no	tusB	methylsulfur transfer protein	91	COG2168	P	Inorganic ion transport and metabolism	METABOLISM
ECK3331	CDS	-3	3472995	3473354	no	tusC	methylsulfur transfer protein	119	COG2923	P	Inorganic ion transport and metabolism	METABOLISM
ECK3332	CDS	-1	3473354	3473740	no	tusD	methylsulfur transfer protein	128	COG1553	P	Inorganic ion transport and metabolism	METABOLISM
ECK3333	CDS	-2	3473740	3474462	no	yheO	putative DNA-binding transcriptional regulator	221	COG2964	S	Function unknown	POORLY CHARACTERIZED
ECK3334	CDS	-1	3474629	3475441	no	fkpA	FKBP-type peptidyl-prolyl cis-trans isomerase (rotamase)	260	COG0545	O	Posttranslational modification, protein turnover, chaperones	CELLULAR PROCESSES AND SIGNALING
ECK3335	CDS	+3	3475662	3475880	no	slyX	conserved hypothetical protein	69	COG2900	S	Function unknown	POORLY CHARACTERIZED
ECK3336	CDS	-3	3475929	3476519	no	slyD	FKBP-type peptidyl prolyl cis-trans isomerase (rotamase)	196	COG1047	O	Posttranslational modification, protein turnover, chaperones	CELLULAR PROCESSES AND SIGNALING
ECK3337	CDS	-2	3476614	3476814	no	yheV	hypothetical protein	37	COG3529	R	General function prediction only	POORLY CHARACTERIZED
ECK3338	CDS	-2	3476824	3478629	no	kefB	potassium:proton antiporter	399	COG1226,COG0475	P	Inorganic ion transport and metabolism	METABOLISM
ECK3339	CDS	-3	3478629	3479183	no	kefG	component of potassium effux complex with KefB	179	COG2249	R	General function prediction only	POORLY CHARACTERIZED
ECK3340	CDS	+1	3479311	3481224	no	yheS	fused putative transporter subunits of ABC superfamily: ATP-binding components	637	COG0488	R	General function prediction only	POORLY CHARACTERIZED
ECK3341	CDS	+3	3481224	3482246	no	yheT	putative hydrolase	323	COG0429	R	General function prediction only	POORLY CHARACTERIZED
ECK3342	CDS	+2	3482240	3482458	no	yheU	conserved hypothetical protein	72	COG3089	S	Function unknown	POORLY CHARACTERIZED
ECK3343	CDS	+1	3482512	3483381	no	prkB	phosphoribulokinase	289	COG3954	C	Energy production and conversion	METABOLISM
ECK3344	CDS	-2	3483436	3483840	no	yhfA	conserved hypothetical protein	134	COG1765	O	Posttranslational modification, protein turnover, chaperones	CELLULAR PROCESSES AND SIGNALING
ECK3345	CDS	+2	3484142	3484774	no	crp	DNA-binding transcriptional dual regulator	210	COG0664	T	Signal transduction mechanisms	CELLULAR PROCESSES AND SIGNALING
ECK3346	CDS	+1	3484813	3486915	no	yhfK	conserved hypothetical protein; putative inner membrane protein	689	COG1289	S	Function unknown	POORLY CHARACTERIZED
ECK3347	CDS	-2	3486982	3488202	no	argD	bifunctional acetylornithine aminotransferase and succinyldiaminopimelate aminotransferase	403	COG4992	E	Amino acid transport and metabolism	METABOLISM
ECK3348	CDS	-1	3488288	3488851	no	pabA	aminodeoxychorismate synthase, subunit II	187	COG0512	E	Amino acid transport and metabolism	METABOLISM
ECK3348	CDS	-1	3488288	3488851	no	pabA	aminodeoxychorismate synthase, subunit II	187	COG0512	H	Coenzyme transport and metabolism	METABOLISM
ECK3349	CDS	-3	3488883	3489485	no	fic	stationary-phase protein, cell division	195	COG2184	D	Cell cycle control, cell division, chromosome partitioning	CELLULAR PROCESSES AND SIGNALING
ECK3351	CDS	-3	3489747	3490319	no	ppiA	peptidyl-prolyl cis-trans isomerase A (rotamase A)	190	COG0652	O	Posttranslational modification, protein turnover, chaperones	CELLULAR PROCESSES AND SIGNALING
ECK3352	CDS	+3	3490590	3491771	no	tsgA	putative transporter	385	COG0477	E	Amino acid transport and metabolism	METABOLISM
ECK3352	CDS	+3	3490590	3491771	no	tsgA	putative transporter	385	COG0477	G	Carbohydrate transport and metabolism	METABOLISM
ECK3352	CDS	+3	3490590	3491771	no	tsgA	putative transporter	385	COG0477	P	Inorganic ion transport and metabolism	METABOLISM
ECK3352	CDS	+3	3490590	3491771	no	tsgA	putative transporter	385	COG0477	R	General function prediction only	POORLY CHARACTERIZED
ECK3353	CDS	+3	3492033	3494576	no	nirB	nitrite reductase, large subunit, NAD(P)H-binding	847	COG1251	C	Energy production and conversion	METABOLISM
ECK3354	CDS	+2	3494573	3494899	no	nirD	nitrite reductase, NAD(P)H-binding, small subunit	107	COG2146	P	Inorganic ion transport and metabolism	METABOLISM
ECK3354	CDS	+2	3494573	3494899	no	nirD	nitrite reductase, NAD(P)H-binding, small subunit	107	COG2146	R	General function prediction only	POORLY CHARACTERIZED
ECK3355	CDS	+1	3495025	3495831	no	nirC	nitrite transporter	255	COG2116	P	Inorganic ion transport and metabolism	METABOLISM
ECK3356	CDS	+1	3495850	3497223	no	cysG	fused siroheme synthase 1,3-dimethyluroporphyriongen III dehydrogenase and siroheme ferrochelatase ; uroporphyrinogen methyltransferase	247	COG0007,COG1648	H	Coenzyme transport and metabolism	METABOLISM
ECK3358	CDS	+1	3497932	3499269	no	frlA	putative fructoselysine transporter	445	COG0531	E	Amino acid transport and metabolism	METABOLISM
ECK3359	CDS	+3	3499290	3500312	no	frlB	fructoselysine-6-P-deglycase	326	COG2222	M	Cell wall/membrane/envelope biogenesis	CELLULAR PROCESSES AND SIGNALING
ECK3360	CDS	+1	3500362	3501192	no	frlC	fructoselysine 3-epimerase	276	COG1082	G	Carbohydrate transport and metabolism	METABOLISM
ECK3361	CDS	+3	3501189	3501974	no	frlD	fructoselysine 6-kinase	261	COG0524	G	Carbohydrate transport and metabolism	METABOLISM
ECK3362	CDS	+3	3502074	3502805	no	frlR	putative DNA-binding transcriptional regulator	241	COG2188	K	Transcription	INFORMATION STORAGE AND PROCESSING
ECK3363	CDS	-2	3502957	3504042	no	yhfS	conserved hypothetical protein	173	COG0626	E	Amino acid transport and metabolism	METABOLISM
ECK3365	CDS	-1	3505370	3505723	no	yhfU	hypothetical protein	46	COG0065	E	Amino acid transport and metabolism	METABOLISM
ECK3366	CDS	-3	3505734	3506612	no	php	putative hydrolase	286	COG1735	R	General function prediction only	POORLY CHARACTERIZED
ECK3367	CDS	-1	3506609	3507835	no	yhfW	putative mutase	408	COG1015	G	Carbohydrate transport and metabolism	METABOLISM
ECK3368	CDS	-2	3507835	3508998	no	yhfX	putative amino acid racemase	211	COG3457	E	Amino acid transport and metabolism	METABOLISM
ECK3371	CDS	-1	3510656	3511660	no	trpS	tryptophanyl-tRNA synthetase	334	COG0180	J	Translation, ribosomal structure and biogenesis	INFORMATION STORAGE AND PROCESSING
ECK3372	CDS	-3	3511653	3512411	no	gph	phosphoglycolate phosphatase	248	COG0546	R	General function prediction only	POORLY CHARACTERIZED
ECK3373	CDS	-2	3512404	3513081	no	rpe	D-ribulose-5-phosphate 3-epimerase	225	COG0036	G	Carbohydrate transport and metabolism	METABOLISM
ECK3374	CDS	-3	3513099	3513935	no	dam	DNA adenine methylase	277	COG0338	L	Replication, recombination and repair	INFORMATION STORAGE AND PROCESSING
ECK3375	CDS	-2	3514042	3515328	no	damX	hypothetical protein	120	COG3266	S	Function unknown	POORLY CHARACTERIZED
ECK3376	CDS	-1	3515420	3516508	no	aroB	3-dehydroquinate synthase	362	COG0337	E	Amino acid transport and metabolism	METABOLISM
ECK3377	CDS	-2	3516565	3517086	no	aroK	shikimate kinase I	173	COG0703	E	Amino acid transport and metabolism	METABOLISM
ECK3378	CDS	-1	3517487	3518725	no	hofQ	fimbrial transporter	405	COG4796	U	Intracellular trafficking, secretion, and vesicular transport	CELLULAR PROCESSES AND SIGNALING
ECK3381	CDS	-1	3519455	3519994	no	yrfC	putative fimbrial assembly protein (pilN-like)	130	COG3166	N	Cell motility	CELLULAR PROCESSES AND SIGNALING
ECK3381	CDS	-1	3519455	3519994	no	yrfC	putative fimbrial assembly protein (pilN-like)	130	COG3166	U	Intracellular trafficking, secretion, and vesicular transport	CELLULAR PROCESSES AND SIGNALING
ECK3383	CDS	+3	3520893	3523445	no	mrcA	fused penicillin-binding protein 1a: murein transglycosylase ; murein transpeptidase	850	COG5009	M	Cell wall/membrane/envelope biogenesis	CELLULAR PROCESSES AND SIGNALING
ECK3384	CDS	-3	3523611	3524171	no	nudE	ADP-ribose diphosphatase	186	COG0494	L	Replication, recombination and repair	INFORMATION STORAGE AND PROCESSING
ECK3384	CDS	-3	3523611	3524171	no	nudE	ADP-ribose diphosphatase	186	COG0494	R	General function prediction only	POORLY CHARACTERIZED
ECK3386	CDS	+2	3526691	3527359	no	yrfG	putative hydrolase	214	COG1011	R	General function prediction only	POORLY CHARACTERIZED
ECK3387	CDS	+3	3527370	3527771	no	hslR	ribosome-associated heat shock protein Hsp15	131	COG1188	J	Translation, ribosomal structure and biogenesis	INFORMATION STORAGE AND PROCESSING
ECK3388	CDS	+3	3527796	3528674	no	hslO	heat shock protein Hsp33	292	COG1281	O	Posttranslational modification, protein turnover, chaperones	CELLULAR PROCESSES AND SIGNALING
ECK3390	CDS	+2	3530840	3532462	no	pck	phosphoenolpyruvate carboxykinase	531	COG1866	C	Energy production and conversion	METABOLISM
ECK3391	CDS	-1	3532538	3533890	no	envZ	sensory histidine kinase in two-component regulatory system with OmpR	443	COG0642	T	Signal transduction mechanisms	CELLULAR PROCESSES AND SIGNALING
ECK3392	CDS	-2	3533887	3534606	no	ompR	DNA-binding response regulator in two-component regulatory system with EnvZ	239	COG0745	K	Transcription	INFORMATION STORAGE AND PROCESSING
ECK3392	CDS	-2	3533887	3534606	no	ompR	DNA-binding response regulator in two-component regulatory system with EnvZ	239	COG0745	T	Signal transduction mechanisms	CELLULAR PROCESSES AND SIGNALING
ECK3393	CDS	+3	3534834	3535310	no	greB	transcription elongation factor	158	COG0782	K	Transcription	INFORMATION STORAGE AND PROCESSING
ECK3394	CDS	+3	3535407	3537728	no	yhgF	transcriptional accessory protein	773	COG2183	K	Transcription	INFORMATION STORAGE AND PROCESSING
ECK3395	CDS	+3	3538185	3538412	no	feoA	ferrous iron transporter, protein A	60	COG1918	P	Inorganic ion transport and metabolism	METABOLISM
ECK3396	CDS	+1	3538429	3540750	no	feoB	fused ferrous iron transporter, protein B: GTP-binding protein ; membrane protein	773	COG0370	P	Inorganic ion transport and metabolism	METABOLISM
ECK3399	CDS	-1	3542096	3542866	no	bioH	carboxylesterase of pimeloyl-CoA synthesis	256	COG0596	R	General function prediction only	POORLY CHARACTERIZED
ECK3400	CDS	+3	3542904	3543587	no	gntX	gluconate periplasmic binding protein with phosphoribosyltransferase domain, GNT I system	224	COG1040	R	General function prediction only	POORLY CHARACTERIZED
ECK3401	CDS	+1	3543646	3544221	no	nfuA	Fe/S biogenesis protein	96	COG0316	S	Function unknown	POORLY CHARACTERIZED
ECK3401	CDS	+1	3543646	3544221	no	nfuA	Fe/S biogenesis protein	95	COG0694	O	Posttranslational modification, protein turnover, chaperones	CELLULAR PROCESSES AND SIGNALING
ECK3402	CDS	+3	3544581	3545897	no	gntT	gluconate transporter, high-affinity GNT I system	438	COG2610	E	Amino acid transport and metabolism	METABOLISM
ECK3402	CDS	+3	3544581	3545897	no	gntT	gluconate transporter, high-affinity GNT I system	438	COG2610	G	Carbohydrate transport and metabolism	METABOLISM
ECK3403	CDS	-1	3546008	3548092	no	malQ	4-alpha-glucanotransferase (amylomaltase)	694	COG1640	G	Carbohydrate transport and metabolism	METABOLISM
ECK3404	CDS	-1	3548102	3550495	no	malP	maltodextrin phosphorylase	795	COG0058	G	Carbohydrate transport and metabolism	METABOLISM
ECK3405	CDS	+1	3551107	3553812	no	malT	fused conserved hypothetical protein ; DNA-binding transcriptional activator, maltotriose-ATP-binding	899	COG2909	K	Transcription	INFORMATION STORAGE AND PROCESSING
ECK3406	CDS	-2	3553855	3554871	no	rtcA	RNA 3'-terminal phosphate cyclase	337	COG0430	A	RNA processing and modification	INFORMATION STORAGE AND PROCESSING
ECK3407	CDS	-2	3554875	3556101	no	rtcB	conserved hypothetical protein	407	COG1690	S	Function unknown	POORLY CHARACTERIZED
ECK3408	CDS	+3	3556290	3557888	no	rtcR	sigma 54-dependent transcriptional regulator of rtcBA expression	532	COG4650	K	Transcription	INFORMATION STORAGE AND PROCESSING
ECK3408	CDS	+3	3556290	3557888	no	rtcR	sigma 54-dependent transcriptional regulator of rtcBA expression	532	COG4650	T	Signal transduction mechanisms	CELLULAR PROCESSES AND SIGNALING
ECK3409	CDS	-1	3557870	3558628	no	glpR	DNA-binding transcriptional repressor	252	COG1349	G	Carbohydrate transport and metabolism	METABOLISM
ECK3409	CDS	-1	3557870	3558628	no	glpR	DNA-binding transcriptional repressor	252	COG1349	K	Transcription	INFORMATION STORAGE AND PROCESSING
ECK3410	CDS	-3	3558645	3559475	no	glpG	putative intramembrane serine protease	267	COG0705	R	General function prediction only	POORLY CHARACTERIZED
ECK3411	CDS	-1	3559520	3559846	no	glpE	thiosulfate:cyanide sulfurtransferase (rhodanese)	108	COG0607	P	Inorganic ion transport and metabolism	METABOLISM
ECK3412	CDS	+2	3560036	3561541	no	glpD	sn-glycerol-3-phosphate dehydrogenase, aerobic, FAD/NAD(P)-binding	501	COG0578	C	Energy production and conversion	METABOLISM
ECK3413	CDS	-3	3561747	3562028	no	yzgL	hypothetical protein	44	COG0573	P	Inorganic ion transport and metabolism	METABOLISM
ECK3414	CDS	-1	3562157	3564604	no	glgP	glycogen phosphorylase	810	COG0058	G	Carbohydrate transport and metabolism	METABOLISM
ECK3415	CDS	-1	3564623	3566056	no	glgA	glycogen synthase	476	COG0297	G	Carbohydrate transport and metabolism	METABOLISM
ECK3416	CDS	-2	3566056	3567351	no	glgC	glucose-1-phosphate adenylyltransferase	414	COG0448	G	Carbohydrate transport and metabolism	METABOLISM
ECK3417	CDS	-3	3567369	3569342	no	glgX	glycogen debranching enzyme	656	COG1523	G	Carbohydrate transport and metabolism	METABOLISM
ECK3418	CDS	-1	3569339	3571525	no	glgB	1,4-alpha-glucan branching enzyme	728	COG0296	G	Carbohydrate transport and metabolism	METABOLISM
ECK3419	CDS	-2	3571798	3572901	no	asd	aspartate-semialdehyde dehydrogenase, NAD(P)-binding	367	COG0136	E	Amino acid transport and metabolism	METABOLISM
ECK3420	CDS	+1	3573094	3573687	no	yhgN	putative antibiotic transporter	197	COG2095	U	Intracellular trafficking, secretion, and vesicular transport	CELLULAR PROCESSES AND SIGNALING
ECK3421	CDS	-3	3573744	3575084	no	gntU	gluconate transporter, low affinity GNT 1 system	444	COG2610	E	Amino acid transport and metabolism	METABOLISM
ECK3421	CDS	-3	3573744	3575084	no	gntU	gluconate transporter, low affinity GNT 1 system	444	COG2610	G	Carbohydrate transport and metabolism	METABOLISM
ECK3422	CDS	-3	3575088	3575615	no	gntK	gluconate kinase 2 ; gluconate transport, GNT I system	167	COG3265	G	Carbohydrate transport and metabolism	METABOLISM
ECK3423	CDS	-3	3575754	3576749	no	gntR	DNA-binding transcriptional repressor	331	COG1609	K	Transcription	INFORMATION STORAGE AND PROCESSING
ECK3424	CDS	-2	3576973	3577668	no	yhhW	hypothetical protein	231	COG1741	R	General function prediction only	POORLY CHARACTERIZED
ECK3425	CDS	-3	3577791	3578828	no	yhhX	putative oxidoreductase with NAD(P)-binding Rossmann-fold domain	345	COG0673	R	General function prediction only	POORLY CHARACTERIZED
ECK3427	CDS	+2	3579161	3579649	no	yhhY	putative acetyltransferase	161	COG0454	K	Transcription	INFORMATION STORAGE AND PROCESSING
ECK3427	CDS	+2	3579161	3579649	no	yhhY	putative acetyltransferase	161	COG0454	R	General function prediction only	POORLY CHARACTERIZED
ECK3428	CDS	+1	3579886	3581064	no	yhhZ	conserved hypothetical protein	142	COG3157	S	Function unknown	POORLY CHARACTERIZED
ECK0023-6	CDS	+1	3581506	3581781	no	insA	IS1 repressor protein InsA	84	COG3677	L	Replication, recombination and repair	INFORMATION STORAGE AND PROCESSING
ECK0022-6	CDS	+3	3581700	3582203	no	insB	IS1 transposase InsAB'	115	COG1662	L	Replication, recombination and repair	INFORMATION STORAGE AND PROCESSING
ECK3431	CDS	-3	3583104	3584846	no	ggt	gamma-glutamyltranspeptidase	579	COG0405	E	Amino acid transport and metabolism	METABOLISM
ECK3433	CDS	-3	3585393	3586136	no	ugpQ	glycerophosphodiester phosphodiesterase, cytosolic	245	COG0584	C	Energy production and conversion	METABOLISM
ECK3434	CDS	-1	3586133	3587203	no	ugpC	glycerol-3-phosphate transporter subunit ; ATP-binding component of ABC superfamily	356	COG3839	G	Carbohydrate transport and metabolism	METABOLISM
ECK3435	CDS	-3	3587205	3588050	no	ugpE	glycerol-3-phosphate transporter subunit ; membrane component of ABC superfamily	281	COG0395	G	Carbohydrate transport and metabolism	METABOLISM
ECK3436	CDS	-1	3588047	3588934	no	ugpA	glycerol-3-phosphate transporter subunit ; membrane component of ABC superfamily	295	COG1175	G	Carbohydrate transport and metabolism	METABOLISM
ECK3437	CDS	-3	3589032	3590348	no	ugpB	glycerol-3-phosphate transporter subunit ; periplasmic-binding component of ABC superfamily	438	COG1653	G	Carbohydrate transport and metabolism	METABOLISM
ECK3438	CDS	-1	3590747	3591460	no	livF	leucine/isoleucine/valine transporter subunit ; ATP-binding component of ABC superfamily	237	COG0410	E	Amino acid transport and metabolism	METABOLISM
ECK3439	CDS	-3	3591462	3592229	no	livG	leucine/isoleucine/valine transporter subunit ; ATP-binding component of ABC superfamily	255	COG0411	E	Amino acid transport and metabolism	METABOLISM
ECK3440	CDS	-1	3592226	3593503	no	livM	leucine/isoleucine/valine transporter subunit ; membrane component of ABC superfamily	417	COG4177	E	Amino acid transport and metabolism	METABOLISM
ECK3441	CDS	-2	3593500	3594426	no	livH	leucine/isoleucine/valine transporter subunit ; membrane component of ABC superfamily	305	COG0559	E	Amino acid transport and metabolism	METABOLISM
ECK3442	CDS	-3	3594474	3595583	no	livK	leucine transporter subunit ; periplasmic-binding component of ABC superfamily	369	COG0683	E	Amino acid transport and metabolism	METABOLISM
ECK3443	CDS	+3	3596007	3596390	no	yhhK	conserved hypothetical protein	98	COG0454	K	Transcription	INFORMATION STORAGE AND PROCESSING
ECK3443	CDS	+3	3596007	3596390	no	yhhK	conserved hypothetical protein	98	COG0454	R	General function prediction only	POORLY CHARACTERIZED
ECK3444	CDS	-2	3596578	3597681	no	livJ	leucine/isoleucine/valine transporter subunit ; periplasmic-binding component of ABC superfamily	367	COG0683	E	Amino acid transport and metabolism	METABOLISM
ECK3445	CDS	-2	3597952	3598806	no	rpoH	RNA polymerase, sigma 32 (sigma H) factor	284	COG0568	K	Transcription	INFORMATION STORAGE AND PROCESSING
ECK3446	CDS	-1	3599051	3600109	no	ftsX	transporter subunit: membrane component of ABC superfamily	317	COG2177	D	Cell cycle control, cell division, chromosome partitioning	CELLULAR PROCESSES AND SIGNALING
ECK3447	CDS	-3	3600102	3600770	no	ftsE	transporter subunit: ATP-binding component of ABC superfamily	216	COG2884	D	Cell cycle control, cell division, chromosome partitioning	CELLULAR PROCESSES AND SIGNALING
ECK3448	CDS	-1	3600773	3602266	no	ftsY	fused Signal Recognition Particle (SRP) receptor: membrane binding protein ; conserved hypothetical protein	497	COG0552	U	Intracellular trafficking, secretion, and vesicular transport	CELLULAR PROCESSES AND SIGNALING
ECK3449	CDS	+1	3602416	3603012	no	yhhF	putative methyltransferase	197	COG0742	L	Replication, recombination and repair	INFORMATION STORAGE AND PROCESSING
ECK3450	CDS	+2	3603002	3603271	no	yhhL	conserved hypothetical protein; putative inner membrane protein	68	COG3776	S	Function unknown	POORLY CHARACTERIZED
ECK3453	CDS	+1	3604474	3606672	no	zntA	zinc, cobalt and lead efflux system	705	COG2217	P	Inorganic ion transport and metabolism	METABOLISM
ECK3454	CDS	-3	3606774	3607019	no	tusA	sulfurtransferase	81	COG0425	O	Posttranslational modification, protein turnover, chaperones	CELLULAR PROCESSES AND SIGNALING
ECK3455	CDS	+1	3607240	3607905	no	yhhQ	conserved hypothetical protein; putative inner membrane protein	215	COG1738	S	Function unknown	POORLY CHARACTERIZED
ECK3457	CDS	-2	3608539	3609756	no	yhhS	putative transporter	404	COG0477	E	Amino acid transport and metabolism	METABOLISM
ECK3457	CDS	-2	3608539	3609756	no	yhhS	putative transporter	404	COG0477	G	Carbohydrate transport and metabolism	METABOLISM
ECK3457	CDS	-2	3608539	3609756	no	yhhS	putative transporter	404	COG0477	P	Inorganic ion transport and metabolism	METABOLISM
ECK3457	CDS	-2	3608539	3609756	no	yhhS	putative transporter	404	COG0477	R	General function prediction only	POORLY CHARACTERIZED
ECK3458	CDS	+3	3609888	3610937	no	yhhT	conserved hypothetical protein; putative inner membrane protein	345	COG0628	R	General function prediction only	POORLY CHARACTERIZED
ECK3459	CDS	+3	3610992	3611579	no	acpT	holo-(acyl carrier protein) synthase 2	177	COG2091	H	Coenzyme transport and metabolism	METABOLISM
ECK3460	CDS	+2	3611690	3613264	no	nikA	nickel transporter subunit ; periplasmic-binding component of ABC superfamily	521	COG0747	E	Amino acid transport and metabolism	METABOLISM
ECK3461	CDS	+1	3613264	3614208	no	nikB	nickel transporter subunit ; membrane component of ABC superfamily	314	COG0601	E	Amino acid transport and metabolism	METABOLISM
ECK3461	CDS	+1	3613264	3614208	no	nikB	nickel transporter subunit ; membrane component of ABC superfamily	314	COG0601	P	Inorganic ion transport and metabolism	METABOLISM
ECK3462	CDS	+3	3614205	3615038	no	nikC	nickel transporter subunit ; membrane component of ABC superfamily	275	COG1173	E	Amino acid transport and metabolism	METABOLISM
ECK3462	CDS	+3	3614205	3615038	no	nikC	nickel transporter subunit ; membrane component of ABC superfamily	275	COG1173	P	Inorganic ion transport and metabolism	METABOLISM
ECK3463	CDS	+2	3615038	3615802	no	nikD	nickel transporter subunit ; ATP-binding component of ABC superfamily	254	COG0444	E	Amino acid transport and metabolism	METABOLISM
ECK3463	CDS	+2	3615038	3615802	no	nikD	nickel transporter subunit ; ATP-binding component of ABC superfamily	254	COG0444	P	Inorganic ion transport and metabolism	METABOLISM
ECK3464	CDS	+1	3615799	3616605	no	nikE	nickel transporter subunit ; ATP-binding component of ABC superfamily	259	COG1124	E	Amino acid transport and metabolism	METABOLISM
ECK3464	CDS	+1	3615799	3616605	no	nikE	nickel transporter subunit ; ATP-binding component of ABC superfamily	259	COG1124	P	Inorganic ion transport and metabolism	METABOLISM
ECK3465	CDS	+3	3616611	3617012	no	nikR	DNA-binding transcriptional repressor, Ni-binding	133	COG0864	K	Transcription	INFORMATION STORAGE AND PROCESSING
ECK3466	CDS	+1	3617215	3621450	no	rhsB	rhsB element core protein RshB	1281	COG3209	M	Cell wall/membrane/envelope biogenesis	CELLULAR PROCESSES AND SIGNALING
ECK3469	CDS	+3	3622401	3623537	no	yhhI	putative transposase	366	COG5433	L	Replication, recombination and repair	INFORMATION STORAGE AND PROCESSING
ECK3470	CDS	-1	3623702	3624826	no	yhhJ	putative transporter subunit: membrane component of ABC superfamily	371	COG0842	V	Defense mechanisms	CELLULAR PROCESSES AND SIGNALING
ECK3471	CDS	-2	3624826	3627561	no	rbbA	fused ribosome-associated ATPase: ATP-binding protein ; ATP-binding protein ; putative membrane protein	532	COG0842,COG1131	V	Defense mechanisms	CELLULAR PROCESSES AND SIGNALING
