Label	Type	Frame	Begin	End	Mutation	Gene	Product	Score	COGs	COGclassID	ClassDescription	COGprocess
EFER_3765	CDS	+3	3857328	3858461	no	thiH	thiamin biosynthesis ThiGH complex subunit	360	COG1060	H	Coenzyme transport and metabolism	METABOLISM
EFER_3765	CDS	+3	3857328	3858461	no	thiH	thiamin biosynthesis ThiGH complex subunit	360	COG1060	R	General function prediction only	POORLY CHARACTERIZED
EFER_3766	CDS	-2	3858703	3862926	no	rpoC	RNA polymerase, beta prime subunit	1407	COG0086	K	Transcription	INFORMATION STORAGE AND PROCESSING
EFER_3767	CDS	-1	3863003	3867031	no	rpoB	RNA polymerase, beta subunit	1342	COG0085	K	Transcription	INFORMATION STORAGE AND PROCESSING
EFER_3768	CDS	-3	3867351	3867716	no	rplL	50S ribosomal subunit protein L7/L12	121	COG0222	J	Translation, ribosomal structure and biogenesis	INFORMATION STORAGE AND PROCESSING
EFER_3769	CDS	-3	3867783	3868280	no	rplJ	50S ribosomal subunit protein L10	165	COG0244	J	Translation, ribosomal structure and biogenesis	INFORMATION STORAGE AND PROCESSING
EFER_3770	CDS	-2	3868693	3869397	no	rplA	50S ribosomal subunit protein L1	234	COG0081	J	Translation, ribosomal structure and biogenesis	INFORMATION STORAGE AND PROCESSING
EFER_3771	CDS	-2	3869401	3869829	no	rplK	50S ribosomal subunit protein L11	142	COG0080	J	Translation, ribosomal structure and biogenesis	INFORMATION STORAGE AND PROCESSING
EFER_3772	CDS	-3	3869988	3870533	no	nusG	transcription termination factor	181	COG0250	K	Transcription	INFORMATION STORAGE AND PROCESSING
EFER_3773	CDS	-2	3870535	3870918	no	secE	preprotein translocase membrane subunit	123	COG0690	U	Intracellular trafficking, secretion, and vesicular transport	CELLULAR PROCESSES AND SIGNALING
EFER_3774	CDS	-1	3871148	3872332	no	tufB	protein chain elongation factor EF-Tu (duplicate of tufA)	394	COG0050	J	Translation, ribosomal structure and biogenesis	INFORMATION STORAGE AND PROCESSING
EFER_3777	CDS	+1	3873250	3874200	no	coaA	pantothenate kinase	310	COG1072	H	Coenzyme transport and metabolism	METABOLISM
EFER_3778	CDS	-1	3874229	3875194	no	birA	bifunctional biotin-[acetylCoA carboxylase] holoenzyme synthetase and DNA-binding transcriptional repressor, bio-5'-AMP-binding	244	COG0340	H	Coenzyme transport and metabolism	METABOLISM
EFER_3778	CDS	-1	3874229	3875194	no	birA	bifunctional biotin-[acetylCoA carboxylase] holoenzyme synthetase and DNA-binding transcriptional repressor, bio-5'-AMP-binding	76	COG1654	K	Transcription	INFORMATION STORAGE AND PROCESSING
EFER_3779	CDS	-2	3875191	3876219	no	murB	UDP-N-acetylenolpyruvoylglucosamine reductase, FAD-binding	342	COG0812	M	Cell wall/membrane/envelope biogenesis	CELLULAR PROCESSES AND SIGNALING
EFER_3792	CDS	-2	3881746	3882603	no	murI	glutamate racemase	266	COG0796	M	Cell wall/membrane/envelope biogenesis	CELLULAR PROCESSES AND SIGNALING
EFER_3793	CDS	-1	3882548	3884437	no	btuB	vitamin B12/cobalamin outer membrane transporter	595	COG4206	H	Coenzyme transport and metabolism	METABOLISM
EFER_3795	CDS	+1	3884761	3885861	no	trmA	tRNA (uracil-5-)-methyltransferase	363	COG2265	J	Translation, ribosomal structure and biogenesis	INFORMATION STORAGE AND PROCESSING
EFER_3796	CDS	-2	3885901	3886260	no	yijD	conserved hypothetical protein; putative membrane protein	91	COG1176	E	Amino acid transport and metabolism	METABOLISM
EFER_3797	CDS	-3	3886260	3886910	no	fabR	DNA-binding transcriptional repressor	216	COG1309	K	Transcription	INFORMATION STORAGE AND PROCESSING
EFER_3798	CDS	-2	3887014	3888330	no		putative proton/ carboxylic acid permease	438	COG0477	E	Amino acid transport and metabolism	METABOLISM
EFER_3798	CDS	-2	3887014	3888330	no		putative proton/ carboxylic acid permease	438	COG0477	G	Carbohydrate transport and metabolism	METABOLISM
EFER_3798	CDS	-2	3887014	3888330	no		putative proton/ carboxylic acid permease	438	COG0477	P	Inorganic ion transport and metabolism	METABOLISM
EFER_3798	CDS	-2	3887014	3888330	no		putative proton/ carboxylic acid permease	438	COG0477	R	General function prediction only	POORLY CHARACTERIZED
EFER_3799	CDS	-1	3888374	3889540	no		amino/amido hydrolase	388	COG1473	R	General function prediction only	POORLY CHARACTERIZED
EFER_3800	CDS	+1	3889870	3891270	no	sthA	pyridine nucleotide transhydrogenase, soluble	466	COG1249	C	Energy production and conversion	METABOLISM
EFER_3801	CDS	-2	3891253	3892170	no	oxyR	DNA-binding transcriptional dual regulator	305	COG0583	K	Transcription	INFORMATION STORAGE AND PROCESSING
EFER_3803	CDS	-3	3892437	3893810	no	argH	argininosuccinate lyase	457	COG0165	E	Amino acid transport and metabolism	METABOLISM
EFER_3804	CDS	-3	3893871	3894644	no	argB	acetylglutamate kinase	256	COG0548	E	Amino acid transport and metabolism	METABOLISM
EFER_3805	CDS	-2	3894655	3895659	no	argC	N-acetyl-gamma-glutamylphosphate reductase, NAD(P)-binding	334	COG0002	E	Amino acid transport and metabolism	METABOLISM
EFER_3806	CDS	+1	3895813	3896964	no	argE	acetylornithine deacetylase	383	COG0624	E	Amino acid transport and metabolism	METABOLISM
EFER_3807	CDS	+1	3897310	3899961	no	ppc	phosphoenolpyruvate carboxylase	883	COG2352	C	Energy production and conversion	METABOLISM
EFER_3808	CDS	+2	3900158	3901891	no	yijP	conserved hypothetical protein; putative inner membrane protein	561	COG2194	R	General function prediction only	POORLY CHARACTERIZED
EFER_3809	CDS	+3	3902121	3902972	no	yijO	putative DNA-binding transcriptional regulator	275	COG2207	K	Transcription	INFORMATION STORAGE AND PROCESSING
EFER_3810	CDS	-2	3902959	3903300	no	frwD	enzyme IIB component of PTS	105	COG1445	G	Carbohydrate transport and metabolism	METABOLISM
EFER_3811	CDS	-1	3903302	3904180	no	pflC	pyruvate formate lyase II activase	273	COG1180	O	Posttranslational modification, protein turnover, chaperones	CELLULAR PROCESSES AND SIGNALING
EFER_3812	CDS	-3	3904146	3906443	no	pflD	putative formate acetyltransferase 2 (pyruvate formate lyase II)	765	COG1882	C	Energy production and conversion	METABOLISM
EFER_3813	CDS	-1	3906494	3906814	no	frwB	putative enzyme IIB component of PTS	106	COG1445	G	Carbohydrate transport and metabolism	METABOLISM
EFER_3814	CDS	-3	3906825	3907904	no	frwC	enzyme IIC component of PTS	350	COG1299	G	Carbohydrate transport and metabolism	METABOLISM
EFER_3815	CDS	+2	3908213	3910714	no	ptsA	fused putative PTS enzymes: Hpr component ; enzyme I component ; enzyme IIA component	571	COG1762,COG1080,COG1925	G	Carbohydrate transport and metabolism	METABOLISM
EFER_3815	CDS	+2	3908213	3910714	no	ptsA	fused putative PTS enzymes: Hpr component ; enzyme I component ; enzyme IIA component	144	COG1762	T	Signal transduction mechanisms	CELLULAR PROCESSES AND SIGNALING
EFER_3816	CDS	+1	3910726	3911388	no	fsaB	fructose-6-phosphate aldolase 2	220	COG0176	G	Carbohydrate transport and metabolism	METABOLISM
EFER_3817	CDS	+2	3911399	3912502	no	gldA	glycerol dehydrogenase, NAD	367	COG0371	C	Energy production and conversion	METABOLISM
EFER_3818	CDS	+3	3912621	3913238	no	yijF	conserved hypothetical protein	167	COG3738	S	Function unknown	POORLY CHARACTERIZED
EFER_3819	CDS	-3	3913263	3914168	no	yijE	putative permease	301	COG0697	E	Amino acid transport and metabolism	METABOLISM
EFER_3819	CDS	-3	3913263	3914168	no	yijE	putative permease	301	COG0697	G	Carbohydrate transport and metabolism	METABOLISM
EFER_3819	CDS	-3	3913263	3914168	no	yijE	putative permease	301	COG0697	R	General function prediction only	POORLY CHARACTERIZED
EFER_3820	CDS	-3	3914262	3916442	no	katG	catalase/hydroperoxidase HPI(I)	719	COG0376	P	Inorganic ion transport and metabolism	METABOLISM
EFER_3821	CDS	-3	3916770	3917660	no	metF	5,10-methylenetetrahydrofolate reductase	296	COG0685	E	Amino acid transport and metabolism	METABOLISM
EFER_3822	CDS	+1	3918010	3918984	no		conserved hypothetical protein	101	COG1262	S	Function unknown	POORLY CHARACTERIZED
EFER_3823	CDS	+1	3919036	3920547	no		putative GntR-family regulatory protein, with an aminotransferase domain	479	COG1167	E	Amino acid transport and metabolism	METABOLISM
EFER_3823	CDS	+1	3919036	3920547	no		putative GntR-family regulatory protein, with an aminotransferase domain	479	COG1167	K	Transcription	INFORMATION STORAGE AND PROCESSING
EFER_3824	CDS	-1	3920492	3921658	no		Alanine racemase 3	367	COG0787	M	Cell wall/membrane/envelope biogenesis	CELLULAR PROCESSES AND SIGNALING
EFER_3825	CDS	-2	3921598	3922899	no	glyAB	Serine hydroxymethyltransferase 2 (Serine methylase 2) (SHMT 2)	418	COG0112	E	Amino acid transport and metabolism	METABOLISM
EFER_3826	CDS	-3	3922935	3923480	pseudo		putative regulatory protein, LysR family (fragment)	163	COG0583	K	Transcription	INFORMATION STORAGE AND PROCESSING
EFER_3827	CDS	-2	3923335	3923820	pseudo		putative LysR-type regulator	160	COG0583	K	Transcription	INFORMATION STORAGE AND PROCESSING
EFER_3828	CDS	+3	3923910	3924284	no		putative decarboxylase	121	COG0599	S	Function unknown	POORLY CHARACTERIZED
EFER_3829	CDS	-2	3924364	3925917	no		putative phosphoesterase	513	COG0737	F	Nucleotide transport and metabolism	METABOLISM
EFER_3831	CDS	-3	3927144	3929576	no	metL	fused aspartokinase II ; homoserine dehydrogenase II	440	COG0460,COG0527	E	Amino acid transport and metabolism	METABOLISM
EFER_3832	CDS	-1	3929579	3930739	no	metB	cystathionine gamma-synthase, PLP-dependent	386	COG0626	E	Amino acid transport and metabolism	METABOLISM
EFER_3833	CDS	+2	3931016	3931333	no	metJ	DNA-binding transcriptional repressor, S-adenosylmethionine-binding	104	COG3060	E	Amino acid transport and metabolism	METABOLISM
EFER_3833	CDS	+2	3931016	3931333	no	metJ	DNA-binding transcriptional repressor, S-adenosylmethionine-binding	104	COG3060	K	Transcription	INFORMATION STORAGE AND PROCESSING
EFER_3836	CDS	-2	3932686	3932898	no	rpmE	50S ribosomal subunit protein L31	70	COG0254	J	Translation, ribosomal structure and biogenesis	INFORMATION STORAGE AND PROCESSING
EFER_3837	CDS	+2	3933101	3935299	no	priA	Primosome factor n' (replication factor Y)	732	COG1198	L	Replication, recombination and repair	INFORMATION STORAGE AND PROCESSING
EFER_3838	CDS	+1	3935455	3936480	no	cytR	DNA-binding transcriptional dual regulator	339	COG1609	K	Transcription	INFORMATION STORAGE AND PROCESSING
EFER_3839	CDS	+1	3936574	3937518	no	ftsN	essential cell division protein	279	COG3087	D	Cell cycle control, cell division, chromosome partitioning	CELLULAR PROCESSES AND SIGNALING
EFER_3840	CDS	+3	3937611	3938141	no	hslV	peptidase component of the HslUV protease	172	COG5405	O	Posttranslational modification, protein turnover, chaperones	CELLULAR PROCESSES AND SIGNALING
EFER_3841	CDS	+3	3938151	3939482	no	hslU	molecular chaperone and ATPase component of HslUV protease	443	COG1220	O	Posttranslational modification, protein turnover, chaperones	CELLULAR PROCESSES AND SIGNALING
EFER_3842	CDS	+3	3939549	3940475	no	menA	1,4-dihydroxy-2-naphthoate octaprenyltransferase	305	COG1575	H	Coenzyme transport and metabolism	METABOLISM
EFER_3843	CDS	+2	3940568	3941053	no	rraA	ribonuclease E (RNase E) inhibitor protein	161	COG0684	H	Coenzyme transport and metabolism	METABOLISM
EFER_3844	CDS	-3	3941115	3941360	no	yiiU	conserved hypothetical protein	79	COG3074	S	Function unknown	POORLY CHARACTERIZED
EFER_3846	CDS	+1	3941788	3942633	no	glpF	glycerol facilitator	262	COG0580	G	Carbohydrate transport and metabolism	METABOLISM
EFER_3847	CDS	+2	3942656	3944164	no	glpK	glycerol kinase	502	COG0554	C	Energy production and conversion	METABOLISM
EFER_3848	CDS	+3	3944277	3945287	no	glpX	fructose 1,6-bisphosphatase II	336	COG1494	G	Carbohydrate transport and metabolism	METABOLISM
EFER_3849	CDS	+3	3945384	3946130	no	fpr	ferredoxin-NADP reductase	246	COG1018	C	Energy production and conversion	METABOLISM
EFER_3850	CDS	-2	3946135	3946563	no	yiiT	stress-induced protein	142	COG0589	T	Signal transduction mechanisms	CELLULAR PROCESSES AND SIGNALING
EFER_3851	CDS	-2	3946591	3946965	no		conserved hypothetical protein	89	COG3691	S	Function unknown	POORLY CHARACTERIZED
EFER_3852	CDS	-1	3947099	3947539	no	yiiR	conserved hypothetical protein; putative membrane protein	133	COG3152	S	Function unknown	POORLY CHARACTERIZED
EFER_3854	CDS	+2	3948347	3949114	no	tpiA	triosephosphate isomerase	255	COG0149	G	Carbohydrate transport and metabolism	METABOLISM
EFER_3855	CDS	-3	3949170	3949961	no	cdh	CDP-diacylglycerol phosphotidylhydrolase	249	COG2134	I	Lipid transport and metabolism	METABOLISM
EFER_3856	CDS	-2	3950023	3951012	no	sbp	sulfate transporter subunit ; periplasmic-binding component of ABC superfamily	321	COG1613	P	Inorganic ion transport and metabolism	METABOLISM
EFER_3857	CDS	-2	3951169	3952131	no	pfkA	6-phosphofructokinase I	320	COG0205	G	Carbohydrate transport and metabolism	METABOLISM
EFER_3858	CDS	-2	3952312	3953214	no	fieF	zinc transporter	300	COG0053	P	Inorganic ion transport and metabolism	METABOLISM
EFER_3859	CDS	-3	3953364	3953864	no	cpxP	periplasmic protein combats stress	143	COG3678	N	Cell motility	CELLULAR PROCESSES AND SIGNALING
EFER_3859	CDS	-3	3953364	3953864	no	cpxP	periplasmic protein combats stress	143	COG3678	P	Inorganic ion transport and metabolism	METABOLISM
EFER_3859	CDS	-3	3953364	3953864	no	cpxP	periplasmic protein combats stress	143	COG3678	T	Signal transduction mechanisms	CELLULAR PROCESSES AND SIGNALING
EFER_3859	CDS	-3	3953364	3953864	no	cpxP	periplasmic protein combats stress	143	COG3678	U	Intracellular trafficking, secretion, and vesicular transport	CELLULAR PROCESSES AND SIGNALING
EFER_3860	CDS	+3	3954015	3954713	no	cpxR	DNA-binding response regulator in two-component regulatory system with CpxA	232	COG0745	K	Transcription	INFORMATION STORAGE AND PROCESSING
EFER_3860	CDS	+3	3954015	3954713	no	cpxR	DNA-binding response regulator in two-component regulatory system with CpxA	232	COG0745	T	Signal transduction mechanisms	CELLULAR PROCESSES AND SIGNALING
EFER_3861	CDS	+2	3954710	3956083	no	cpxA	sensory histidine kinase in two-component regulatory system with CpxR	457	COG0642	T	Signal transduction mechanisms	CELLULAR PROCESSES AND SIGNALING
EFER_3862	CDS	-2	3956143	3956817	no	yiiM	conserved hypothetical protein	218	COG2258	S	Function unknown	POORLY CHARACTERIZED
EFER_3863	CDS	-2	3956887	3957507	no	sodA	superoxide dismutase, Mn	206	COG0605	P	Inorganic ion transport and metabolism	METABOLISM
EFER_3864	CDS	+2	3957794	3958828	no	rhaT	L-rhamnose:proton symporter	145	COG0697	E	Amino acid transport and metabolism	METABOLISM
EFER_3864	CDS	+2	3957794	3958828	no	rhaT	L-rhamnose:proton symporter	145	COG0697	G	Carbohydrate transport and metabolism	METABOLISM
EFER_3864	CDS	+2	3957794	3958828	no	rhaT	L-rhamnose:proton symporter	145	COG0697	R	General function prediction only	POORLY CHARACTERIZED
EFER_3865	CDS	-2	3958825	3959712	no	rhaR	DNA-binding transcriptional activator, L-rhamnose-binding	274	COG2207	K	Transcription	INFORMATION STORAGE AND PROCESSING
EFER_3866	CDS	-3	3959745	3960581	no	rhaS	HTH-type transcriptional activator RhaS (L-rhamnose operon regulatory protein rhaS)	277	COG2207	K	Transcription	INFORMATION STORAGE AND PROCESSING
EFER_3867	CDS	+3	3960870	3962339	no	rhaB	rhamnulokinase	474	COG1070	G	Carbohydrate transport and metabolism	METABOLISM
EFER_3868	CDS	+2	3962336	3963595	no	rhaA	L-rhamnose isomerase	415	COG4806	G	Carbohydrate transport and metabolism	METABOLISM
EFER_3869	CDS	+3	3963678	3964502	no	rhaD	rhamnulose-1-phosphate aldolase	269	COG0235	G	Carbohydrate transport and metabolism	METABOLISM
EFER_3870	CDS	+2	3964526	3965722	no		alcohol dehydrogenase in rhamnose degradation pathway	383	COG1454	C	Energy production and conversion	METABOLISM
EFER_3871	CDS	+1	3965719	3966033	no	yiiL	L-rhamnose mutarotase	104	COG3254	S	Function unknown	POORLY CHARACTERIZED
EFER_3872	CDS	+2	3966335	3966781	no	frvA	enzyme IIA component of PTS	148	COG1762	G	Carbohydrate transport and metabolism	METABOLISM
EFER_3872	CDS	+2	3966335	3966781	no	frvA	enzyme IIA component of PTS	148	COG1762	T	Signal transduction mechanisms	CELLULAR PROCESSES AND SIGNALING
EFER_3873	CDS	+3	3966792	3968243	no	frvB	putative fused PTS enzymes: IIB component ; IIC component	351	COG1299,COG1445	G	Carbohydrate transport and metabolism	METABOLISM
EFER_3874	CDS	+1	3968233	3969303	no	frvX	putative endo-1,4-beta-glucanase	356	COG1363	G	Carbohydrate transport and metabolism	METABOLISM
EFER_3875	CDS	+3	3969303	3971051	no	frvR	putative regulator	203	COG3711	K	Transcription	INFORMATION STORAGE AND PROCESSING
EFER_3875	CDS	+3	3969303	3971051	no	frvR	putative regulator	80	COG1762	G	Carbohydrate transport and metabolism	METABOLISM
EFER_3875	CDS	+3	3969303	3971051	no	frvR	putative regulator	80	COG1762	T	Signal transduction mechanisms	CELLULAR PROCESSES AND SIGNALING
EFER_3879	CDS	-2	3978838	3981144	no		conserved hypothetical protein; TPR repeat	97	COG0457	R	General function prediction only	POORLY CHARACTERIZED
EFER_3880	CDS	-1	3981146	3982981	no	htpG	Hsp90xo molecular chaperone	548	COG0326	O	Posttranslational modification, protein turnover, chaperones	CELLULAR PROCESSES AND SIGNALING
EFER_3881	CDS	-3	3983292	3984128	no	fdhD	formate dehydrogenase formation protein	266	COG1526	C	Energy production and conversion	METABOLISM
EFER_3882	CDS	+1	3984322	3987372	selenocysteine	fdoG	formate dehydrogenase-O, large subunit	1016	COG0243	C	Energy production and conversion	METABOLISM
EFER_3883	CDS	+1	3984958	3987372	no		formate dehydrogenase-O, large subunit, selenoprotein, molybdoenzyme	804	COG0243	C	Energy production and conversion	METABOLISM
EFER_3884	CDS	+1	3987385	3988287	no	fdoH	formate dehydrogenase-O, Fe-S subunit	296	COG0437	C	Energy production and conversion	METABOLISM
EFER_3885	CDS	+3	3988284	3988919	no	fdoI	formate dehydrogenase-O, cytochrome b556 subunit	203	COG2864	C	Energy production and conversion	METABOLISM
EFER_3886	CDS	+2	3988916	3989845	no	fdhE	formate dehydrogenase formation protein	288	COG3058	O	Posttranslational modification, protein turnover, chaperones	CELLULAR PROCESSES AND SIGNALING
EFER_3891	CDS	-1	3991547	3992536	no	yiiD	putative acetyltransferase	151	COG0454	K	Transcription	INFORMATION STORAGE AND PROCESSING
EFER_3891	CDS	-1	3991547	3992536	no	yiiD	putative acetyltransferase	151	COG0454	R	General function prediction only	POORLY CHARACTERIZED
EFER_3892	CDS	-2	3992533	3992970	no	dtd	D-tyr-tRNA(Tyr) deacylase	145	COG1490	J	Translation, ribosomal structure and biogenesis	INFORMATION STORAGE AND PROCESSING
EFER_3893	CDS	-3	3992967	3993839	no	rbn	conserved hypothetical protein; putative membrane protein	284	COG1295	S	Function unknown	POORLY CHARACTERIZED
EFER_3894	CDS	-1	3993833	3994432	no	yihX	putative hydrolase	196	COG1011	R	General function prediction only	POORLY CHARACTERIZED
EFER_3896	CDS	+3	3995631	3996677	no		conserved hypothetical protein	164	COG0189	H	Coenzyme transport and metabolism	METABOLISM
EFER_3896	CDS	+3	3995631	3996677	no		conserved hypothetical protein	164	COG0189	J	Translation, ribosomal structure and biogenesis	INFORMATION STORAGE AND PROCESSING
EFER_3897	CDS	+1	3996670	3997542	no		putative metal-dependent hydrolase	48	COG3119	P	Inorganic ion transport and metabolism	METABOLISM
EFER_3898	CDS	+2	3997523	3998773	no		putative coproporphyrinogen III oxidase and related FeS oxidoreductase	410	COG0635	H	Coenzyme transport and metabolism	METABOLISM
EFER_3900	CDS	+3	3999624	4000319	no		putative phosphatase	230	COG0561	R	General function prediction only	POORLY CHARACTERIZED
EFER_3901	CDS	-3	4000410	4002233	no	bipA	GTP-binding protein	606	COG1217	T	Signal transduction mechanisms	CELLULAR PROCESSES AND SIGNALING
EFER_3903	CDS	+3	4002606	4004015	no	glnA	glutamine synthetase	469	COG0174	E	Amino acid transport and metabolism	METABOLISM
EFER_3904	CDS	+2	4004189	4005238	no	glnL	sensory histidine kinase in two-component regulatory system with GlnG	338	COG3852	T	Signal transduction mechanisms	CELLULAR PROCESSES AND SIGNALING
EFER_3905	CDS	+1	4005250	4006659	no	glnG	fused DNA-binding response regulator in two-component regulatory system with GlnL: response regulator ; sigma54 interaction protein	469	COG2204	T	Signal transduction mechanisms	CELLULAR PROCESSES AND SIGNALING
EFER_3906	CDS	-2	4007011	4008036	no	tdh	threonine 3-dehydrogenase, NAD(P)-binding	341	COG1063	E	Amino acid transport and metabolism	METABOLISM
EFER_3906	CDS	-2	4007011	4008036	no	tdh	threonine 3-dehydrogenase, NAD(P)-binding	341	COG1063	R	General function prediction only	POORLY CHARACTERIZED
EFER_3907	CDS	-2	4008046	4009914	no	kbl	2-amino-3-ketobutyrate coenzyme A ligase (AKB ligase) (Glycine acetyltransferase)	398	COG0156	H	Coenzyme transport and metabolism	METABOLISM
EFER_3908	CDS	+1	4009456	4010388	no	waaD	ADP-L-glycero-D-mannoheptose-6-epimerase, NAD(P)-binding	310	COG0451	G	Carbohydrate transport and metabolism	METABOLISM
EFER_3908	CDS	+1	4009456	4010388	no	waaD	ADP-L-glycero-D-mannoheptose-6-epimerase, NAD(P)-binding	310	COG0451	M	Cell wall/membrane/envelope biogenesis	CELLULAR PROCESSES AND SIGNALING
EFER_3909	CDS	+1	4010398	4011444	no	waaF	ADP-heptose:LPS heptosyltransferase II	348	COG0859	M	Cell wall/membrane/envelope biogenesis	CELLULAR PROCESSES AND SIGNALING
EFER_3910	CDS	+1	4011448	4012404	no	waaC	ADP-heptose:LPS heptosyl transferase I	318	COG0859	M	Cell wall/membrane/envelope biogenesis	CELLULAR PROCESSES AND SIGNALING
EFER_3911	CDS	+3	4012443	4013660	no	rfaL	O-antigen ligase	337	COG3307	M	Cell wall/membrane/envelope biogenesis	CELLULAR PROCESSES AND SIGNALING
EFER_3912	CDS	-2	4013713	4014855	no	rfaK	Lipopolysaccharide 1,2-N-acetylglucosaminetransferase	357	COG0438	M	Cell wall/membrane/envelope biogenesis	CELLULAR PROCESSES AND SIGNALING
EFER_3914	CDS	-2	4015789	4016487	no	waaY	lipopolysaccharide core biosynthesis protein	73	COG3642,COG0515	T	Signal transduction mechanisms	CELLULAR PROCESSES AND SIGNALING
EFER_3914	CDS	-2	4015789	4016487	no	waaY	lipopolysaccharide core biosynthesis protein	38	COG0515	K	Transcription	INFORMATION STORAGE AND PROCESSING
EFER_3914	CDS	-2	4015789	4016487	no	waaY	lipopolysaccharide core biosynthesis protein	38	COG0515	L	Replication, recombination and repair	INFORMATION STORAGE AND PROCESSING
EFER_3914	CDS	-2	4015789	4016487	no	waaY	lipopolysaccharide core biosynthesis protein	38	COG0515	R	General function prediction only	POORLY CHARACTERIZED
EFER_3915	CDS	-3	4016505	4017521	no	waaJ	UDP-D-glucose:(galactosyl)lipopolysaccharide glucosyltransferase	282	COG1442	M	Cell wall/membrane/envelope biogenesis	CELLULAR PROCESSES AND SIGNALING
EFER_3916	CDS	-3	4017561	4018580	no	waaI	UDP-D-galactose:(glucosyl)lipopolysaccharide-alpha-1,3-D-galactosyltransferase	285	COG1442	M	Cell wall/membrane/envelope biogenesis	CELLULAR PROCESSES AND SIGNALING
EFER_3917	CDS	-1	4018580	4019332	no		UDP-D-galactose:(glucosyl)lipopolysaccharide-1,6-D-galactosyltransferase (fragment)	250	COG0438	M	Cell wall/membrane/envelope biogenesis	CELLULAR PROCESSES AND SIGNALING
EFER_3922	CDS	-1	4022654	4023778	no	waaG	glucosyltransferase I	374	COG0438	M	Cell wall/membrane/envelope biogenesis	CELLULAR PROCESSES AND SIGNALING
EFER_3923	CDS	-2	4023775	4024809	no	waaQ	lipopolysaccharide core biosynthesis protein	342	COG0859	M	Cell wall/membrane/envelope biogenesis	CELLULAR PROCESSES AND SIGNALING
EFER_3924	CDS	+1	4025251	4026528	no	kdtA	3-deoxy-D-manno-octulosonic-acid transferase (KDO transferase)	425	COG1519	M	Cell wall/membrane/envelope biogenesis	CELLULAR PROCESSES AND SIGNALING
EFER_3925	CDS	+2	4026536	4027015	no	coaD	pantetheine-phosphate adenylyltransferase	159	COG0669	H	Coenzyme transport and metabolism	METABOLISM
EFER_3926	CDS	-2	4027054	4027863	no	mutM	formamidopyrimidine/5-formyluracil/ 5-hydroxymethyluracil DNA glycosylase	269	COG0266	L	Replication, recombination and repair	INFORMATION STORAGE AND PROCESSING
EFER_3927	CDS	-1	4027961	4028128	no	rpmG	50S ribosomal subunit protein L33	55	COG0267	J	Translation, ribosomal structure and biogenesis	INFORMATION STORAGE AND PROCESSING
EFER_3928	CDS	-2	4028149	4028385	no	rpmB	50S ribosomal subunit protein L28	78	COG0227	J	Translation, ribosomal structure and biogenesis	INFORMATION STORAGE AND PROCESSING
EFER_3929	CDS	-2	4028602	4029270	no	yicR	protein associated with replication fork, putative DNA repair protein	222	COG2003	L	Replication, recombination and repair	INFORMATION STORAGE AND PROCESSING
EFER_3930	CDS	+1	4029442	4030662	no	dfp	fused 4'-phosphopantothenoylcysteine decarboxylase ; phosphopantothenoylcysteine synthetase, FMN-binding	406	COG0452	H	Coenzyme transport and metabolism	METABOLISM
EFER_3931	CDS	+2	4030643	4031098	no	dut	deoxyuridinetriphosphatase	151	COG0756	F	Nucleotide transport and metabolism	METABOLISM
EFER_3932	CDS	+3	4031205	4031801	no	ttk	division inhibitor	193	COG1309	K	Transcription	INFORMATION STORAGE AND PROCESSING
EFER_3933	CDS	-2	4031845	4032816	no		reverse transcriptase from putative retroelement	281	COG3344	L	Replication, recombination and repair	INFORMATION STORAGE AND PROCESSING
EFER_3934	CDS	-2	4033102	4033743	no	pyrE	orotate phosphoribosyltransferase	213	COG0461	F	Nucleotide transport and metabolism	METABOLISM
EFER_3935	CDS	-3	4033809	4034549	no	rph	ribonuclease PH	239	COG0689	J	Translation, ribosomal structure and biogenesis	INFORMATION STORAGE AND PROCESSING
EFER_3936	CDS	+3	4034652	4035515	no	yicC	conserved hypothetical protein	287	COG1561	S	Function unknown	POORLY CHARACTERIZED
EFER_3937	CDS	+1	4035766	4036383	no	yicG	conserved hypothetical protein; putative membrane protein	205	COG2860	S	Function unknown	POORLY CHARACTERIZED
EFER_3938	CDS	-3	4036380	4037573	pseudo		putative DNA ligase, NAD(+)-dependent (fragment)	397	COG0272	L	Replication, recombination and repair	INFORMATION STORAGE AND PROCESSING
EFER_3939	CDS	-3	4037616	4038065	pseudo		putative nucleic acid binding protein	132	COG0272	L	Replication, recombination and repair	INFORMATION STORAGE AND PROCESSING
EFER_3940	CDS	+3	4038321	4038944	no	gmk	guanylate kinase	207	COG0194	F	Nucleotide transport and metabolism	METABOLISM
EFER_3941	CDS	+3	4038999	4039274	no	rpoZ	RNA polymerase, omega subunit	91	COG1758	K	Transcription	INFORMATION STORAGE AND PROCESSING
EFER_3942	CDS	+3	4039293	4041401	no	spoT	bifunctional (p)ppGpp synthetase II and guanosine-3',5'-bis pyrophosphate 3'-pyrophosphohydrolase	702	COG0317	K	Transcription	INFORMATION STORAGE AND PROCESSING
EFER_3942	CDS	+3	4039293	4041401	no	spoT	bifunctional (p)ppGpp synthetase II and guanosine-3',5'-bis pyrophosphate 3'-pyrophosphohydrolase	702	COG0317	T	Signal transduction mechanisms	CELLULAR PROCESSES AND SIGNALING
